コード,企業名,市場区分,業種,年度,売上高（億円）,営業利益（億円）,経常利益（億円）,純利益（億円）,EPS,ROE,ROA,IT投資比率,IT投資規模（億円）
3796.0,いい生活,スタンダード（内国株式）,通信,2025/03,30.0,0.0,0.0,0.0,-5.65,,,0.0185,1
3996.0,サインポスト,スタンダード（内国株式）,通信,2025/02,30.0,2.0,2.0,3.0,20.1,14.25,8.87,0.0185,1
4814.0,ネクストウェア,スタンダード（内国株式）,通信,2025/03,30.0,-1.0,-1.0,-1.0,-8.26,,,0.0185,1
7072.0,インティメート・マージャー,グロース（内国株式）,サービス,2024/09,30.0,1.0,1.0,1.0,17.29,3.64,2.7,0.0185,1
4387.0,ＺＵＵ,グロース（内国株式）,通信,2025/03,30.0,0.0,1.0,1.0,25.29,9.09,1.25,0.0185,1
,ライスカレー,グロース（内国株式）,,2025/03,30.0,1.0,1.0,1.0,38.36,9.62,3.15,0.0,0
3810.0,サイバーステップ,スタンダード（内国株式）,通信,2024/05,30.0,-15.0,-15.0,-15.0,-122.29,,,0.0185,1
4055.0,ティアンドエスグループ,グロース（内国株式）,通信,2024/09,30.0,5.0,5.0,3.0,42.4,13.19,11.0,0.0185,1
4978.0,リプロセル,グロース（内国株式）,化学,2025/03,30.0,-1.0,0.0,1.0,1.11,1.15,1.07,0.0095,0
2164.0,地域新聞社,グロース（内国株式）,サービス,2024/08,30.0,0.0,0.0,0.0,1.64,1.15,0.28,0.0185,1
4288.0,アズジェント,スタンダード（内国株式）,通信,2025/03,30.0,-2.0,-2.0,-4.0,-115.32,,,0.0185,1
4486.0,ユナイトアンドグロウ,グロース（内国株式）,通信,2024/12,30.0,4.0,4.0,4.0,97.88,18.83,12.48,0.0185,1
4379.0,Ｐｈｏｔｏｓｙｎｔｈ,グロース（内国株式）,通信,2024/12,30.0,1.0,1.0,2.0,9.98,7.26,4.51,0.0185,1
5867.0,エスネットワークス,グロース（内国株式）,,2024/12,30.0,3.0,3.0,3.0,100.25,20.1,13.22,0.0,0
4495.0,アイキューブドシステムズ,グロース（内国株式）,通信,2024/06,29.0,7.0,7.0,5.0,87.96,18.03,12.84,0.0185,1
3905.0,データセクション,グロース（内国株式）,通信,2025/03,29.0,-5.0,-6.0,-7.0,-37.4,,,0.0185,1
5254.0,Ａｒｅｎｔ,グロース（内国株式）,,2024/06,29.0,12.0,10.0,7.0,106.16,15.98,13.01,0.0,0
4918.0,アイビー化粧品,スタンダード（内国株式）,化学,2025/03,29.0,4.0,4.0,0.0,8.06,1.74,1.21,0.0095,0
3710.0,ジョルダン,スタンダード（内国株式）,通信,2024/09,29.0,-2.0,-2.0,-1.0,-23.24,,,0.0185,1
6063.0,日本エマージェンシーアシスタンス,スタンダード（内国株式）,サービス,2024/12,29.0,1.0,1.0,0.0,19.06,2.73,1.26,0.0185,1
4011.0,ヘッドウォータース,グロース（内国株式）,通信,2024/12,29.0,3.0,4.0,3.0,72.01,21.53,15.15,0.0185,1
3929.0,ソーシャルワイヤー,グロース（内国株式）,通信,2025/03,29.0,1.0,1.0,2.0,16.54,11.02,6.74,0.0185,1
3416.0,ピクスタ,グロース（内国株式）,小売,2024/12,29.0,6.0,6.0,4.0,211.02,34.92,15.06,0.0084,0
3113.0,ＵＮＩＶＡ・Ｏａｋホールディングス,スタンダード（内国株式）,證券,2025/03,29.0,-7.0,-10.0,-7.0,-9.18,,,0.0795,2
3494.0,マリオン,スタンダード（内国株式）,サービス,2024/09,29.0,7.0,5.0,3.0,43.72,7.93,1.82,0.0185,1
7090.0,リグア,グロース（内国株式）,サービス,2025/03,29.0,-2.0,-2.0,-3.0,-202.46,,,0.0185,1
5884.0,クラダシ,グロース（内国株式）,,2024/06,29.0,0.0,0.0,0.0,1.17,1.21,0.87,0.0,0
,Ｓｃｈｏｏ,グロース（内国株式）,,2024/09,29.0,1.0,1.0,2.0,31.62,28.37,7.63,0.0,0
5034.0,ｕｎｅｒｒｙ,グロース（内国株式）,,2024/06,28.0,2.0,1.0,1.0,18.62,4.2,3.25,0.0,0
7851.0,カワセコンピュータサプライ,スタンダード（内国株式）,機械,2025/03,28.0,1.0,1.0,1.0,21.42,4.18,2.92,0.0114,0
6778.0,アルチザネットワークス,スタンダード（内国株式）,機械,2024/07,28.0,0.0,0.0,-1.0,-15.69,,,0.0114,0
3461.0,パルマ,スタンダード（内国株式）,サービス,2024/09,28.0,1.0,1.0,1.0,11.96,3.46,2.28,0.0185,1
3133.0,海帆,グロース（内国株式）,,2025/03,28.0,-5.0,-5.0,-7.0,-14.25,,,0.0,0
6659.0,メディアリンクス,スタンダード（内国株式）,機械,2025/03,28.0,-5.0,-5.0,-6.0,-12.07,,,0.0114,0
2926.0,篠崎屋,スタンダード（内国株式）,食料品,2024/09,28.0,0.0,0.0,0.0,-2.0,,,0.0095,0
5574.0,ＡＢＥＪＡ,グロース（内国株式）,,2024/08,28.0,3.0,3.0,2.0,24.3,5.62,5.16,0.0,0
3969.0,エイトレッド,スタンダード（内国株式）,通信,2025/03,28.0,11.0,11.0,7.0,97.23,14.37,11.62,0.0185,1
4374.0,ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,グロース（内国株式）,通信,2024/12,28.0,5.0,5.0,3.0,85.28,28.28,4.85,0.0185,1
5125.0,ファインズ,グロース（内国株式）,,2024/06,28.0,3.0,3.0,2.0,52.19,11.93,9.25,0.0,0
4171.0,グローバルインフォメーション,スタンダード（内国株式）,通信,2024/12,27.0,4.0,5.0,3.0,106.58,12.76,9.96,0.0185,0
2351.0,ＡＳＪ,グロース（内国株式）,通信,2025/03,27.0,2.0,,2.0,31.04,8.53,5.06,0.0185,0
9258.0,ＣＳ－Ｃ,グロース（内国株式）,,2024/09,27.0,0.0,0.0,0.0,-1.42,,,0.0,0
3189.0,ＡＮＡＰホールディングス,スタンダード（内国株式）,小売,2024/08,27.0,-10.0,-11.0,-12.0,-231.54,,,0.0084,0
9240.0,デリバリーコンサルティング,グロース（内国株式）,サービス,2024/07,27.0,2.0,2.0,2.0,32.85,14.58,10.44,0.0185,0
7046.0,ＴＤＳＥ,グロース（内国株式）,サービス,2025/03,27.0,2.0,2.0,1.0,65.3,6.16,4.98,0.0185,0
,ＩＡＣＥトラベル,スタンダード（内国株式）,,2025/03,27.0,6.0,6.0,4.0,103.68,13.8,8.06,0.0,0
3987.0,エコモット,グロース（内国株式）,通信,2024/08,27.0,0.0,0.0,-1.0,-13.13,,,0.0185,0
4019.0,スタメン,グロース（内国株式）,通信,2024/12,27.0,2.0,2.0,1.0,15.77,10.54,6.34,0.0185,0
7096.0,ステムセル研究所,グロース（内国株式）,サービス,2025/03,27.0,4.0,4.0,4.0,37.59,14.65,5.13,0.0185,0
9342.0,スマサポ,グロース（内国株式）,,2024/09,27.0,1.0,1.0,1.0,44.11,24.04,15.39,0.0,0
4372.0,ユミルリンク,グロース（内国株式）,通信,2024/12,27.0,6.0,6.0,5.0,122.6,16.5,13.67,0.0185,0
4494.0,バリオセキュア,スタンダード（内国株式）,通信,2025/02,27.0,5.0,,3.0,75.67,,4.52,0.0185,0
6232.0,ＡＣＳＬ,グロース（内国株式）,機械,2024/12,27.0,-23.0,-22.0,-24.0,-159.94,,,0.0114,0
6166.0,中村超硬,グロース（内国株式）,機械,2025/03,26.0,0.0,0.0,0.0,-2.98,,,0.0114,0
3848.0,データ・アプリケーション,スタンダード（内国株式）,通信,2025/03,26.0,3.0,4.0,3.0,43.32,5.61,4.34,0.0185,0
4057.0,インターファクトリー,グロース（内国株式）,通信,2024/05,26.0,0.0,0.0,0.0,-7.76,,,0.0185,0
3974.0,ＳＣＡＴ,スタンダード（内国株式）,通信,2024/10,26.0,1.0,2.0,1.0,35.87,5.15,3.41,0.0185,0
5038.0,ｅＷｅＬＬ,グロース（内国株式）,,2024/12,26.0,11.0,11.0,8.0,53.83,33.55,26.32,0.0,0
,光フードサービス,グロース（内国株式）,,2024/11,26.0,2.0,2.0,1.0,109.64,8.04,4.17,0.0,0
,ラクサス・テクノロジーズ,グロース（内国株式）,,2025/03,26.0,6.0,6.0,4.0,20.65,14.65,9.32,0.0,0
6555.0,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,スタンダード（内国株式）,サービス,2025/02,26.0,-2.0,,-3.0,-68.44,,,0.0185,0
2586.0,フルッタフルッタ,グロース（内国株式）,,2025/03,25.0,2.0,2.0,3.0,4.68,9.14,7.61,0.0,0
5246.0,ＥＬＥＭＥＮＴＳ,グロース（内国株式）,,2024/11,25.0,1.0,0.0,-1.0,-5.66,,,0.0,0
7031.0,インバウンドテック,グロース（内国株式）,サービス,2025/03,25.0,0.0,0.0,-4.0,-169.11,,,0.0185,0
7074.0,トゥエンティーフォーセブン,グロース（内国株式）,サービス,2024/11,25.0,-4.0,-4.0,-4.0,-73.04,,,0.0185,0
3723.0,日本ファルコム,グロース（内国株式）,通信,2024/09,25.0,12.0,12.0,9.0,82.9,8.37,7.96,0.0185,0
1382.0,ホーブ,スタンダード（内国株式）,一次・二次産業,2024/06,25.0,0.0,0.0,0.0,26.27,2.6,1.78,0.0095,0
4017.0,クリーマ,グロース（内国株式）,通信,2025/02,25.0,1.0,1.0,1.0,15.29,9.33,3.06,0.0185,0
3682.0,エンカレッジ・テクノロジ,スタンダード（内国株式）,通信,2025/03,25.0,3.0,3.0,2.0,33.03,6.26,4.72,0.0185,0
6894.0,パルステック工業,スタンダード（内国株式）,機械,2025/03,25.0,3.0,4.0,4.0,259.47,9.19,7.06,0.0114,0
2408.0,ＫＧ情報,スタンダード（内国株式）,サービス,2024/12,25.0,3.0,3.0,2.0,32.99,4.08,3.58,0.0185,0
3137.0,ファンデリー,グロース（内国株式）,小売,2025/03,25.0,-1.0,-2.0,-2.0,-28.88,,,0.0084,0
,アストロスケールホールディングス,グロース（内国株式）,,2025/04,25.0,-188.0,,-216.0,-188.9,,,0.0,0
7774.0,ジャパン・ティッシュエンジニアリング,グロース（内国株式）,機械,2025/03,25.0,-2.0,-2.0,-3.0,-6.28,,,0.0114,0
4582.0,シンバイオ製薬,グロース（内国株式）,医薬品,2024/12,25.0,-39.0,-37.0,-38.0,-85.0,,,0.0095,0
4199.0,ワンダープラネット,グロース（内国株式）,通信,2024/08,24.0,1.0,1.0,1.0,36.26,12.74,4.3,0.0185,0
7902.0,ソノコム,スタンダード（内国株式）,機械,2025/03,24.0,2.0,3.0,2.0,58.33,2.36,2.2,0.0114,0
4441.0,トビラシステムズ,スタンダード（内国株式）,通信,2024/10,24.0,8.0,8.0,6.0,57.77,24.65,13.82,0.0185,0
3926.0,オープンドア,プライム（内国株式）,通信,2025/03,24.0,-1.0,-1.0,-1.0,-3.87,,,0.0185,0
,ジンジブ,グロース（内国株式）,,2025/03,24.0,1.0,1.0,-2.0,-63.54,,,0.0,0
,ハッチ・ワーク,グロース（内国株式）,,2024/12,24.0,2.0,2.0,1.0,72.7,16.85,5.39,0.0,0
6037.0,楽待,スタンダード（内国株式）,サービス,2024/07,24.0,11.0,12.0,8.0,37.35,14.29,13.12,0.0185,0
6838.0,多摩川ホールディングス,スタンダード（内国株式）,機械,2024/10,24.0,0.0,-1.0,-1.0,-17.51,,,0.0114,0
4777.0,ガーラ,スタンダード（内国株式）,,2024/12,24.0,-4.0,-4.0,-9.0,-33.7,,,0.0,0
4069.0,ＢｌｕｅＭｅｍｅ,グロース（内国株式）,通信,2025/03,23.0,0.0,0.0,0.0,-4.98,,,0.0185,0
5587.0,インバウンドプラットフォーム,グロース（内国株式）,,2024/09,23.0,2.0,2.0,1.0,36.96,10.55,6.5,0.0,0
8912.0,エリアクエスト,スタンダード（内国株式）,サービス,2024/06,23.0,1.0,2.0,1.0,7.77,8.31,3.1,0.0185,0
6775.0,ＴＢグループ,スタンダード（内国株式）,機械,2025/03,23.0,-2.0,-2.0,-2.0,-14.15,,,0.0114,0
,Ｆａｂｅｒ　Ｃｏｍｐａｎｙ,スタンダード（内国株式）,,2024/09,23.0,3.0,3.0,2.0,89.34,10.41,8.54,0.0,0
,Ｓｙｎｓｐｅｃｔｉｖｅ,グロース（内国株式）,,2024/12,23.0,-31.0,-36.0,-36.0,-42.78,,,0.0,0
6276.0,シリウスビジョン,スタンダード（内国株式）,機械,2024/12,23.0,-1.0,-1.0,-2.0,-35.13,,,0.0114,0
7527.0,システムソフト,スタンダード（内国株式）,通信,2024/09,23.0,-4.0,-5.0,-15.0,-18.06,,,0.0185,0
,フォルシア,グロース（内国株式）,,2025/02,23.0,2.0,2.0,1.0,126.05,6.76,5.98,0.0,0
4351.0,山田再生系債権回収総合事務所,スタンダード（内国株式）,その他金融,2024/12,23.0,0.0,1.0,0.0,11.67,1.48,0.74,0.0,0
6248.0,横田製作所,スタンダード（内国株式）,機械,2025/03,23.0,5.0,5.0,3.0,171.96,10.93,8.8,0.0114,0
6048.0,デザインワン・ジャパン,スタンダード（内国株式）,サービス,2024/08,23.0,-2.0,-2.0,-3.0,-21.05,,,0.0185,0
9565.0,ＧＬＯＥ,グロース（内国株式）,,2024/10,23.0,0.0,0.0,0.0,-7.02,,,0.0,0
3726.0,フォーシーズＨＤ,スタンダード（内国株式）,小売,2024/09,23.0,-1.0,-1.0,-3.0,-31.27,,,0.0084,0
3840.0,パス,スタンダード（内国株式）,通信,2025/03,23.0,-2.0,-2.0,-3.0,-4.36,,,0.0185,0
6433.0,ヒーハイスト,スタンダード（内国株式）,機械,2025/03,22.0,-1.0,-2.0,-2.0,-32.54,,,0.0114,0
7578.0,ニチリョク,スタンダード（内国株式）,小売,2025/03,22.0,-1.0,-1.0,-2.0,-14.73,,,0.0084,0
4256.0,サインド,グロース（内国株式）,,2025/03,22.0,2.0,2.0,1.0,19.19,3.38,2.3,0.0,0
6656.0,インスペック,スタンダード（内国株式）,機械,2025/04,22.0,1.0,1.0,-1.0,-35.44,,,0.0114,0
6347.0,プラコー,スタンダード（内国株式）,機械,2025/03,22.0,-1.0,-1.0,-1.0,-10.62,,,0.0114,0
7901.0,マツモト,スタンダード（内国株式）,機械,2024/04,22.0,-1.0,-1.0,-1.0,-76.5,,,0.0114,0
4287.0,ジャストプランニング,スタンダード（内国株式）,通信,2025/01,22.0,5.0,5.0,4.0,29.55,9.9,9.06,0.0185,0
,インテグループ,グロース（内国株式）,,2024/05,22.0,10.0,10.0,7.0,336.17,49.35,31.7,0.0,0
5580.0,プロディライト,グロース（内国株式）,,2024/08,22.0,2.0,2.0,1.0,90.74,18.46,12.26,0.0,0
4014.0,カラダノート,グロース（内国株式）,通信,2024/07,22.0,1.0,1.0,1.0,18.33,32.58,11.09,0.0185,0
3920.0,アイビーシー,スタンダード（内国株式）,通信,2024/09,22.0,4.0,4.0,3.0,45.5,12.63,7.56,0.0185,0
3045.0,カワサキ,スタンダード（内国株式）,商社,2024/08,22.0,4.0,4.0,3.0,136.57,5.28,3.61,0.0084,0
3559.0,ピーバンドットコム,スタンダード（内国株式）,商社,2025/03,22.0,2.0,2.0,1.0,23.91,8.13,6.46,0.0084,0
5137.0,スマートドライブ,グロース（内国株式）,,2024/09,22.0,2.0,2.0,3.0,42.77,34.67,14.3,0.0,0
7064.0,ハウテレビジョン,グロース（内国株式）,サービス,2025/01,22.0,4.0,4.0,2.0,178.73,18.51,10.33,0.0185,0
9254.0,ラバブルマーケティンググループ,グロース（内国株式）,,2024/10,22.0,1.0,1.0,1.0,52.78,27.78,4.2,0.0,0
,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,グロース（内国株式）,,2025/02,21.0,6.0,6.0,4.0,42.04,29.89,22.69,0.0,0
9213.0,セイファート,スタンダード（内国株式）,,2024/12,21.0,0.0,0.0,0.0,15.79,1.93,1.19,0.0,0
6634.0,ネクスグループ,スタンダード（内国株式）,機械,2024/11,21.0,-2.0,-2.0,-3.0,-9.07,,,0.0114,0
3802.0,エコミック,スタンダード（内国株式）,通信,2025/03,21.0,0.0,1.0,0.0,9.16,2.39,2.18,0.0185,0
9563.0,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース（内国株式）,,2024/12,21.0,-4.0,-4.0,-9.0,-115.61,,,0.0,0
5577.0,アイデミー,グロース（内国株式）,,2024/05,21.0,3.0,3.0,2.0,54.35,18.43,10.52,0.0,0
9219.0,ギックス,グロース（内国株式）,,2024/06,21.0,1.0,1.0,1.0,15.8,4.46,3.75,0.0,0
4172.0,東和ハイシステム,スタンダード（内国株式）,通信,2024/09,21.0,4.0,6.0,4.0,180.35,10.21,9.18,0.0185,0
,オプロ,グロース（内国株式）,,2024/11,21.0,2.0,2.0,2.0,83.16,13.98,6.58,0.0,0
8209.0,フレンドリー,スタンダード（内国株式）,小売,2025/03,21.0,0.0,0.0,-1.0,-29.81,,,0.0084,0
4196.0,ネオマーケティング,スタンダード（内国株式）,通信,2024/09,21.0,0.0,0.0,1.0,59.68,18.2,8.74,0.0185,0
2156.0,セーラー広告,スタンダード（内国株式）,サービス,2025/03,21.0,0.0,1.0,0.0,6.51,1.34,0.64,0.0185,0
9271.0,和心,グロース（内国株式）,,2024/12,21.0,4.0,4.0,4.0,62.67,76.63,31.23,0.0,0
7063.0,Ｂｉｒｄｍａｎ,グロース（内国株式）,サービス,2024/06,21.0,-18.0,-20.0,-30.0,-576.49,,,0.0185,0
6537.0,ＷＡＳＨハウス,グロース（内国株式）,サービス,2024/12,21.0,0.0,0.0,0.0,4.48,1.8,0.76,0.0185,0
6494.0,ＮＦＫホールディングス,スタンダード（内国株式）,機械,2025/03,21.0,1.0,2.0,1.0,2.4,2.05,1.84,0.0114,0
3841.0,ジーダット,スタンダード（内国株式）,通信,2025/03,21.0,3.0,3.0,2.0,55.33,5.93,4.98,0.0185,0
7689.0,コパ・コーポレーション,グロース（内国株式）,商社,2025/02,21.0,-3.0,-3.0,-4.0,-147.49,,,0.0084,0
9214.0,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,グロース（内国株式）,,2024/12,20.0,2.0,2.0,1.0,105.05,20.58,14.04,0.0,0
8938.0,グローム・ホールディングス,グロース（内国株式）,サービス,2025/03,20.0,0.0,-1.0,1.0,7.73,0.91,0.81,0.0185,0
8143.0,ラピーヌ,スタンダード（内国株式）,一次・二次産業,2025/02,20.0,-4.0,-1.0,-1.0,-54.68,,,0.0095,0
4274.0,細谷火工,スタンダード（内国株式）,化学,2025/03,20.0,3.0,3.0,2.0,54.72,6.85,4.89,0.0095,0
2437.0,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,サービス,2024/05,20.0,-2.0,-2.0,-10.0,-98.84,,,0.0185,0
,トヨコー,グロース（内国株式）,,2025/03,20.0,3.0,,3.0,27.09,15.81,8.25,0.0,0
2477.0,手間いらず,スタンダード（内国株式）,サービス,2024/06,20.0,15.0,15.0,10.0,150.69,14.89,13.99,0.0185,0
9225.0,ブリッジコンサルティンググループ,グロース（内国株式）,,2024/09,20.0,2.0,2.0,2.0,83.75,16.04,11.51,0.0,0
3815.0,メディア工房,グロース（内国株式）,通信,2024/08,20.0,-1.0,-1.0,-3.0,-26.89,,,0.0185,0
3446.0,ジェイテックコーポレーション,プライム（内国株式）,素材,2024/06,20.0,3.0,3.0,2.0,33.96,7.4,5.59,0.0095,0
4444.0,インフォネット,グロース（内国株式）,通信,2025/03,20.0,2.0,2.0,1.0,47.06,8.45,4.67,0.0185,0
4167.0,ココペリ,グロース（内国株式）,通信,2025/03,20.0,2.0,2.0,1.0,16.5,6.71,5.14,0.0185,0
3845.0,アイフリークモバイル,スタンダード（内国株式）,通信,2025/03,20.0,-1.0,0.0,-1.0,-6.12,,,0.0185,0
4378.0,ＣＩＮＣ,グロース（内国株式）,,2024/10,20.0,1.0,1.0,1.0,15.47,3.43,2.72,0.0,0
7386.0,ジャパンワランティサポート,グロース（内国株式）,,2024/09,20.0,8.0,9.0,6.0,253.06,21.57,5.12,0.0,0
3521.0,エコナックホールディングス,スタンダード（内国株式）,,2025/03,20.0,3.0,3.0,2.0,7.22,3.88,3.14,0.0,0
3686.0,ディー・エル・イー,スタンダード（内国株式）,通信,2025/03,20.0,-5.0,-4.0,-7.0,-17.12,,,0.0185,0
4391.0,ロジザード,グロース（内国株式）,通信,2024/06,20.0,3.0,3.0,3.0,78.87,13.12,11.19,0.0185,0
2901.0,ウェルディッシュ,スタンダード（内国株式）,食料品,2025/03,20.0,2.0,0.0,4.0,25.44,16.16,9.44,0.0095,0
4487.0,スペースマーケット,グロース（内国株式）,通信,2024/12,20.0,2.0,2.0,2.0,15.12,25.87,7.18,0.0185,0
,リスキル,グロース（内国株式）,,2025/03,20.0,7.0,7.0,5.0,233.78,33.52,26.88,0.0,0
,グリーンモンスター,グロース（内国株式）,,2024/06,20.0,2.0,2.0,2.0,59.33,10.61,8.44,0.0,0
3998.0,すららネット,グロース（内国株式）,通信,2024/12,19.0,2.0,2.0,1.0,11.23,3.25,2.76,0.0185,0
4937.0,Ｗａｑｏｏ,グロース（内国株式）,化学,2024/09,19.0,1.0,1.0,0.0,-5.03,,,0.0095,0
5599.0,Ｓ＆Ｊ,グロース（内国株式）,,2025/03,19.0,4.0,4.0,3.0,54.95,15.42,11.42,0.0,0
9554.0,ＡＶｉＣ,グロース（内国株式）,,2024/09,19.0,4.0,4.0,3.0,50.56,19.86,12.44,0.0,0
5138.0,Ｒｅｂａｓｅ,グロース（内国株式）,,2025/03,19.0,5.0,5.0,4.0,77.93,26.23,18.45,0.0,0
5126.0,ポーターズ,グロース（内国株式）,,2024/12,19.0,4.0,4.0,3.0,168.22,20.04,16.21,0.0,0
7865.0,ピープル,スタンダード（内国株式）,機械,2025/01,19.0,0.0,0.0,-1.0,-16.46,,,0.0114,0
3908.0,コラボス,グロース（内国株式）,通信,2025/03,19.0,1.0,1.0,1.0,31.72,11.41,8.3,0.0185,0
,ＭＦＳ,グロース（内国株式）,,2024/06,19.0,-1.0,-1.0,-1.0,-18.86,,,0.0,0
8795.0,Ｔ＆Ｄホールディングス,プライム（内国株式）,生保,2025/03,19.0,,1986.0,1264.0,241.72,9.72,0.76,0.0795,2
9439.0,エム・エイチ・グループ,スタンダード（内国株式）,サービス,2024/06,19.0,0.0,0.0,0.0,1.1,2.26,0.68,0.0185,0
4766.0,ピーエイ,スタンダード（内国株式）,サービス,2024/12,19.0,1.0,1.0,1.0,6.83,15.78,5.49,0.0185,0
6072.0,地盤ネットホールディングス,グロース（内国株式）,サービス,2025/03,19.0,1.0,1.0,1.0,3.25,6.2,4.99,0.0185,0
5136.0,ｔｒｉｐｌａ,グロース（内国株式）,,2024/10,19.0,3.0,2.0,2.0,36.21,19.6,1.9,0.0,0
6265.0,コンバム,スタンダード（内国株式）,機械,2024/12,19.0,3.0,3.0,2.0,159.33,4.18,3.9,0.0114,0
3747.0,インタートレード,スタンダード（内国株式）,通信,2024/09,18.0,1.0,-2.0,-1.0,-13.63,,,0.0185,0
4173.0,ＷＡＣＵＬ,グロース（内国株式）,通信,2025/02,18.0,1.0,1.0,1.0,13.02,7.13,4.19,0.0185,0
3985.0,テモナ,スタンダード（内国株式）,通信,2024/09,18.0,-1.0,-1.0,-4.0,-36.84,,,0.0185,0
5256.0,Ｆｕｓｉｃ,グロース（内国株式）,,2024/06,18.0,2.0,2.0,2.0,123.66,16.03,10.78,0.0,0
